drummer,session,id,style,bpm,beat_type,time_signature,duration,split,midi_filename,audio_filename,kit_name,split_set
drummer3,drummer3/session1,drummer3/session1/32,jazz,120,beat,4-4,9.5,test,drummer3/session1/32_jazz_120_beat_4-4_18.midi,drummer3/session1/32_jazz_120_beat_4-4_18.wav,Big Room (Layered),train
drummer3,drummer3/session1,drummer3/session1/2,rock,105,beat,4-4,7.931065759637188,train,drummer3/session1/2_rock_105_beat_4-4_2.midi,drummer3/session1/2_rock_105_beat_4-4_2.wav,Fat Rock (Power Toms),test
drummer3,drummer3/session2,drummer3/session2/22,rock,92,beat,4-4,26.2653514739229,train,drummer3/session2/22_rock_92_beat_4-4_21.midi,drummer3/session2/22_rock_92_beat_4-4_21.wav,Pop-Rock (Studio),train
drummer3,drummer3/session2,drummer3/session2/21,rock,92,beat,4-4,10.416122448979593,train,drummer3/session2/21_rock_92_beat_4-4_19.midi,drummer3/session2/21_rock_92_beat_4-4_19.wav,Raw Dnb (Layered Hybrid),train
drummer3,drummer3/session2,drummer3/session2/11,rock,100,beat,4-4,9.520181405895691,test,drummer3/session2/11_rock_100_beat_4-4_23.midi,drummer3/session2/11_rock_100_beat_4-4_23.wav,Second Line,train
drummer3,drummer3/session2,drummer3/session2/41,hiphop,110,beat,4-4,4.363628117913832,train,drummer3/session2/41_hiphop_110_beat_4-4_23.midi,drummer3/session2/41_hiphop_110_beat_4-4_23.wav,Second Line,test
drummer3,drummer3/session2,drummer3/session2/40,hiphop,110,beat,4-4,17.33231292517007,train,drummer3/session2/40_hiphop_110_beat_4-4_19.midi,drummer3/session2/40_hiphop_110_beat_4-4_19.wav,Raw Dnb (Layered Hybrid),train
drummer3,drummer3/session1,drummer3/session1/20,rock,120,beat,4-4,11.776598639455782,train,drummer3/session1/20_rock_120_beat_4-4_15.midi,drummer3/session1/20_rock_120_beat_4-4_15.wav,60s Rock,train
drummer3,drummer3/session2,drummer3/session2/1,rock,100,beat,4-4,28.80936507936508,train,drummer3/session2/1_rock_100_beat_4-4_5.midi,drummer3/session2/1_rock_100_beat_4-4_5.wav,Tight Prog,train
drummer3,drummer3/session2,drummer3/session2/16,rock,100,beat,4-4,62.3,train,drummer3/session2/16_rock_100_beat_4-4_42.midi,drummer3/session2/16_rock_100_beat_4-4_42.wav,Bigga Bop (Jazz),validation
drummer3,drummer3/session2,drummer3/session2/33,hiphop,92,beat,4-4,5.217392290249433,train,drummer3/session2/33_hiphop_92_beat_4-4_34.midi,drummer3/session2/33_hiphop_92_beat_4-4_34.wav,Alternative (METAL),test
drummer3,drummer3/session2,drummer3/session2/35,rock,92,beat,4-4,10.29079365079365,test,drummer3/session2/35_rock_92_beat_4-4_18.midi,drummer3/session2/35_rock_92_beat_4-4_18.wav,Big Room (Layered),test
drummer3,drummer3/session1,drummer3/session1/14,rock,120,beat,4-4,24.0,test,drummer3/session1/14_rock_120_beat_4-4_19.midi,drummer3/session1/14_rock_120_beat_4-4_19.wav,Raw Dnb (Layered Hybrid),train
drummer3,drummer3/session1,drummer3/session1/20,rock,120,beat,4-4,11.776598639455782,train,drummer3/session1/20_rock_120_beat_4-4_43.midi,drummer3/session1/20_rock_120_beat_4-4_43.wav,Funk Rock,validation
drummer3,drummer3/session2,drummer3/session2/17,rock,100,beat,4-4,16.8,train,drummer3/session2/17_rock_100_beat_4-4_58.midi,drummer3/session2/17_rock_100_beat_4-4_58.wav,Custom3,train
drummer3,drummer3/session1,drummer3/session1/35,rock,120,beat,4-4,44.0,train,drummer3/session1/35_rock_120_beat_4-4_11.midi,drummer3/session1/35_rock_120_beat_4-4_11.wav,Studio (Live Room),train
drummer3,drummer3/session2,drummer3/session2/1,rock,100,beat,4-4,28.80936507936508,train,drummer3/session2/1_rock_100_beat_4-4_12.midi,drummer3/session2/1_rock_100_beat_4-4_12.wav,Classic Rock,train
drummer3,drummer3/session1,drummer3/session1/24,rock,120,beat,4-4,16.0,train,drummer3/session1/24_rock_120_beat_4-4_32.midi,drummer3/session1/24_rock_120_beat_4-4_32.wav,Live Rock,train
drummer3,drummer3/session1,drummer3/session1/42,rock,120,beat,4-4,2.0,train,drummer3/session1/42_rock_120_beat_4-4_17.midi,drummer3/session1/42_rock_120_beat_4-4_17.wav,Dark Hybrid,train
drummer3,drummer3/session2,drummer3/session2/23,rock,92,beat,4-4,5.217392290249433,train,drummer3/session2/23_rock_92_beat_4-4_28.midi,drummer3/session2/23_rock_92_beat_4-4_28.wav,Super Boom (Layered),train
drummer3,drummer3/session2,drummer3/session2/5,rock,100,beat,4-4,40.4224716553288,validation,drummer3/session2/5_rock_100_beat_4-4_6.midi,drummer3/session2/5_rock_100_beat_4-4_6.wav,Compact Lite (w/ Tambourine HH),validation
drummer3,drummer3/session2,drummer3/session2/5,rock,100,beat,4-4,40.38619047619048,validation,drummer3/session2/5_rock_100_beat_4-4_41.midi,drummer3/session2/5_rock_100_beat_4-4_41.wav,Cassette (Lo-Fi Compress),test
drummer3,drummer3/session1,drummer3/session1/45,rock,120,beat,4-4,4.0,train,drummer3/session1/45_rock_120_beat_4-4_4.midi,drummer3/session1/45_rock_120_beat_4-4_4.wav,Speed Metal,train
drummer3,drummer3/session2,drummer3/session2/20,rock,92,beat,4-4,36.465374149659866,train,drummer3/session2/20_rock_92_beat_4-4_24.midi,drummer3/session2/20_rock_92_beat_4-4_24.wav,Heavy Metal,train
drummer3,drummer3/session1,drummer3/session1/2,rock,105,beat,4-4,7.981859410430839,train,drummer3/session1/2_rock_105_beat_4-4_57.midi,drummer3/session1/2_rock_105_beat_4-4_57.wav,Custom2,train
drummer3,drummer3/session1,drummer3/session1/11,rock,120,beat,4-4,24.0,test,drummer3/session1/11_rock_120_beat_4-4_11.midi,drummer3/session1/11_rock_120_beat_4-4_11.wav,Studio (Live Room),train
drummer3,drummer3/session2,drummer3/session2/16,rock,100,beat,4-4,62.26979591836735,train,drummer3/session2/16_rock_100_beat_4-4_35.midi,drummer3/session2/16_rock_100_beat_4-4_35.wav,Rockin Gate (80s),train
drummer3,drummer3/session2,drummer3/session2/34,rock,92,beat,4-4,9.357641723356007,train,drummer3/session2/34_rock_92_beat_4-4_10.midi,drummer3/session2/34_rock_92_beat_4-4_10.wav,JingleStacks (2nd Hi-Hat),validation
drummer3,drummer3/session2,drummer3/session2/15,rock,100,beat,4-4,14.326893424036282,train,drummer3/session2/15_rock_100_beat_4-4_35.midi,drummer3/session2/15_rock_100_beat_4-4_35.wav,Rockin Gate (80s),train
drummer3,drummer3/session1,drummer3/session1/9,rock,105,beat,4-4,82.28571428571429,train,drummer3/session1/9_rock_105_beat_4-4_41.midi,drummer3/session1/9_rock_105_beat_4-4_41.wav,Cassette (Lo-Fi Compress),train
drummer3,drummer3/session1,drummer3/session1/44,rock,120,beat,4-4,4.0,train,drummer3/session1/44_rock_120_beat_4-4_5.midi,drummer3/session1/44_rock_120_beat_4-4_5.wav,Tight Prog,train
drummer3,drummer3/session1,drummer3/session1/34,rock,120,beat,4-4,1.966439909297052,train,drummer3/session1/34_rock_120_beat_4-4_34.midi,drummer3/session1/34_rock_120_beat_4-4_34.wav,Alternative (METAL),train
drummer3,drummer3/session1,drummer3/session1/47,rock,120,beat,4-4,1.5717913832199546,train,drummer3/session1/47_rock_120_beat_4-4_54.midi,drummer3/session1/47_rock_120_beat_4-4_54.wav,Nu RNB,validation
drummer3,drummer3/session1,drummer3/session1/29,rock,120,beat,4-4,3.0982086167800453,train,drummer3/session1/29_rock_120_beat_4-4_4.midi,drummer3/session1/29_rock_120_beat_4-4_4.wav,Speed Metal,train
drummer3,drummer3/session1,drummer3/session1/35,rock,120,beat,4-4,44.0,train,drummer3/session1/35_rock_120_beat_4-4_44.midi,drummer3/session1/35_rock_120_beat_4-4_44.wav,Alternative (Rock),train
drummer3,drummer3/session1,drummer3/session1/31,jazz,120,beat,4-4,4.0,train,drummer3/session1/31_jazz_120_beat_4-4_34.midi,drummer3/session1/31_jazz_120_beat_4-4_34.wav,Alternative (METAL),validation
drummer3,drummer3/session2,drummer3/session2/24,rock,92,beat,4-4,34.10596371882086,train,drummer3/session2/24_rock_92_beat_4-4_16.midi,drummer3/session2/24_rock_92_beat_4-4_16.wav,Modern Funk,test
drummer3,drummer3/session2,drummer3/session2/5,rock,100,beat,4-4,40.39780045351474,validation,drummer3/session2/5_rock_100_beat_4-4_8.midi,drummer3/session2/5_rock_100_beat_4-4_8.wav,Deep Daft,train
drummer3,drummer3/session2,drummer3/session2/44,rock,110,fill,4-4,8.722063492063493,train,drummer3/session2/44_rock_110_fill_4-4_41.midi,drummer3/session2/44_rock_110_fill_4-4_41.wav,Cassette (Lo-Fi Compress),train
drummer3,drummer3/session1,drummer3/session1/24,rock,120,beat,4-4,16.0,train,drummer3/session1/24_rock_120_beat_4-4_43.midi,drummer3/session1/24_rock_120_beat_4-4_43.wav,Funk Rock,test
drummer3,drummer3/session2,drummer3/session2/12,rock,100,beat,4-4,7.05,train,drummer3/session2/12_rock_100_beat_4-4_10.midi,drummer3/session2/12_rock_100_beat_4-4_10.wav,JingleStacks (2nd Hi-Hat),train
drummer3,drummer3/session2,drummer3/session2/23,rock,92,beat,4-4,5.217392290249433,train,drummer3/session2/23_rock_92_beat_4-4_12.midi,drummer3/session2/23_rock_92_beat_4-4_12.wav,Classic Rock,train
drummer3,drummer3/session2,drummer3/session2/19,rock,100,beat,4-4,1.388843537414966,train,drummer3/session2/19_rock_100_beat_4-4_6.midi,drummer3/session2/19_rock_100_beat_4-4_6.wav,Compact Lite (w/ Tambourine HH),train
drummer3,drummer3/session2,drummer3/session2/14,rock,100,beat,4-4,3.792018140589569,train,drummer3/session2/14_rock_100_beat_4-4_57.midi,drummer3/session2/14_rock_100_beat_4-4_57.wav,Custom2,train
drummer3,drummer3/session1,drummer3/session1/28,rock,120,beat,4-4,1.687482993197279,train,drummer3/session1/28_rock_120_beat_4-4_42.midi,drummer3/session1/28_rock_120_beat_4-4_42.wav,Bigga Bop (Jazz),validation
drummer3,drummer3/session1,drummer3/session1/29,rock,120,beat,4-4,3.0749886621315192,train,drummer3/session1/29_rock_120_beat_4-4_37.midi,drummer3/session1/29_rock_120_beat_4-4_37.wav,Live Fusion,test
drummer3,drummer3/session2,drummer3/session2/30,rock,92,beat,4-4,9.479546485260771,train,drummer3/session2/30_rock_92_beat_4-4_51.midi,drummer3/session2/30_rock_92_beat_4-4_51.wav,808 Simple,validation
drummer3,drummer3/session1,drummer3/session1/27,rock,120,beat,4-4,1.9707936507936508,train,drummer3/session1/27_rock_120_beat_4-4_1.midi,drummer3/session1/27_rock_120_beat_4-4_1.wav,Acoustic Kit,test
drummer3,drummer3/session2,drummer3/session2/10,rock,100,beat,4-4,21.18736961451248,test,drummer3/session2/10_rock_100_beat_4-4_24.midi,drummer3/session2/10_rock_100_beat_4-4_24.wav,Heavy Metal,train
drummer3,drummer3/session1,drummer3/session1/22,jazz,120,beat,4-4,43.808412698412695,train,drummer3/session1/22_jazz_120_beat_4-4_36.midi,drummer3/session1/22_jazz_120_beat_4-4_36.wav,West Coast (FUNK),validation
drummer3,drummer3/session2,drummer3/session2/40,hiphop,110,beat,4-4,17.384557823129253,train,drummer3/session2/40_hiphop_110_beat_4-4_13.midi,drummer3/session2/40_hiphop_110_beat_4-4_13.wav,Jazz Funk,train
drummer3,drummer3/session2,drummer3/session2/5,rock,100,beat,4-4,40.43408163265306,validation,drummer3/session2/5_rock_100_beat_4-4_3.midi,drummer3/session2/5_rock_100_beat_4-4_3.wav,Jazz,train
drummer3,drummer3/session2,drummer3/session2/4,rock,100,beat,4-4,9.86702947845805,train,drummer3/session2/4_rock_100_beat_4-4_12.midi,drummer3/session2/4_rock_100_beat_4-4_12.wav,Classic Rock,train
drummer3,drummer3/session1,drummer3/session1/29,rock,120,beat,4-4,3.0982086167800453,train,drummer3/session1/29_rock_120_beat_4-4_21.midi,drummer3/session1/29_rock_120_beat_4-4_21.wav,Pop-Rock (Studio),train
drummer3,drummer3/session1,drummer3/session1/17,jazz,120,beat,4-4,3.233605442176871,train,drummer3/session1/17_jazz_120_beat_4-4_10.midi,drummer3/session1/17_jazz_120_beat_4-4_10.wav,JingleStacks (2nd Hi-Hat),train
drummer3,drummer3/session1,drummer3/session1/39,jazz,120,beat,4-4,8.0,validation,drummer3/session1/39_jazz_120_beat_4-4_44.midi,drummer3/session1/39_jazz_120_beat_4-4_44.wav,Alternative (Rock),train
drummer3,drummer3/session2,drummer3/session2/4,rock,100,beat,4-4,9.864126984126983,train,drummer3/session2/4_rock_100_beat_4-4_57.midi,drummer3/session2/4_rock_100_beat_4-4_57.wav,Custom2,test
drummer3,drummer3/session2,drummer3/session2/26,hiphop,92,beat,4-4,59.98437641723356,train,drummer3/session2/26_hiphop_92_beat_4-4_11.midi,drummer3/session2/26_hiphop_92_beat_4-4_11.wav,Studio (Live Room),validation
drummer3,drummer3/session1,drummer3/session1/39,jazz,120,beat,4-4,8.0,validation,drummer3/session1/39_jazz_120_beat_4-4_51.midi,drummer3/session1/39_jazz_120_beat_4-4_51.wav,808 Simple,train
drummer3,drummer3/session1,drummer3/session1/4,rock,105,beat,4-4,25.142857142857142,train,drummer3/session1/4_rock_105_beat_4-4_24.midi,drummer3/session1/4_rock_105_beat_4-4_24.wav,Heavy Metal,validation
drummer3,drummer3/session2,drummer3/session2/33,hiphop,92,beat,4-4,5.217392290249433,train,drummer3/session2/33_hiphop_92_beat_4-4_1.midi,drummer3/session2/33_hiphop_92_beat_4-4_1.wav,Acoustic Kit,validation
drummer3,drummer3/session2,drummer3/session2/45,rock,110,fill,4-4,8.864331065759638,train,drummer3/session2/45_rock_110_fill_4-4_37.midi,drummer3/session2/45_rock_110_fill_4-4_37.wav,Live Fusion,test
drummer3,drummer3/session1,drummer3/session1/3,rock,105,beat,4-4,28.0368253968254,train,drummer3/session1/3_rock_105_beat_4-4_51.midi,drummer3/session1/3_rock_105_beat_4-4_51.wav,808 Simple,validation
drummer3,drummer3/session2,drummer3/session2/31,hiphop,92,beat,4-4,13.043492063492064,train,drummer3/session2/31_hiphop_92_beat_4-4_26.midi,drummer3/session2/31_hiphop_92_beat_4-4_26.wav,Warmer Funk,train
drummer3,drummer3/session1,drummer3/session1/14,rock,120,beat,4-4,24.0,test,drummer3/session1/14_rock_120_beat_4-4_52.midi,drummer3/session1/14_rock_120_beat_4-4_52.wav,909 Simple,validation
drummer3,drummer3/session2,drummer3/session2/45,rock,110,fill,4-4,8.980430839002267,train,drummer3/session2/45_rock_110_fill_4-4_58.midi,drummer3/session2/45_rock_110_fill_4-4_58.wav,Custom3,train
drummer3,drummer3/session2,drummer3/session2/7,rock,100,beat,4-4,18.81324263038549,train,drummer3/session2/7_rock_100_beat_4-4_17.midi,drummer3/session2/7_rock_100_beat_4-4_17.wav,Dark Hybrid,train
drummer3,drummer3/session2,drummer3/session2/14,rock,100,beat,4-4,3.7934693877551022,train,drummer3/session2/14_rock_100_beat_4-4_6.midi,drummer3/session2/14_rock_100_beat_4-4_6.wav,Compact Lite (w/ Tambourine HH),train
drummer3,drummer3/session2,drummer3/session2/36,rock,92,beat,4-4,5.180725623582767,train,drummer3/session2/36_rock_92_beat_4-4_24.midi,drummer3/session2/36_rock_92_beat_4-4_24.wav,Heavy Metal,train
drummer3,drummer3/session2,drummer3/session2/33,hiphop,92,beat,4-4,5.217392290249433,train,drummer3/session2/33_hiphop_92_beat_4-4_58.midi,drummer3/session2/33_hiphop_92_beat_4-4_58.wav,Custom3,train
drummer3,drummer3/session1,drummer3/session1/34,rock,120,beat,4-4,1.954829931972789,train,drummer3/session1/34_rock_120_beat_4-4_11.midi,drummer3/session1/34_rock_120_beat_4-4_11.wav,Studio (Live Room),train
drummer3,drummer3/session2,drummer3/session2/31,hiphop,92,beat,4-4,13.043492063492064,train,drummer3/session2/31_hiphop_92_beat_4-4_55.midi,drummer3/session2/31_hiphop_92_beat_4-4_55.wav,Ele-Drum,train
drummer3,drummer3/session1,drummer3/session1/12,rock,120,beat,4-4,32.10997732426304,train,drummer3/session1/12_rock_120_beat_4-4_18.midi,drummer3/session1/12_rock_120_beat_4-4_18.wav,Big Room (Layered),test
drummer3,drummer3/session1,drummer3/session1/45,rock,120,beat,4-4,4.0,train,drummer3/session1/45_rock_120_beat_4-4_8.midi,drummer3/session1/45_rock_120_beat_4-4_8.wav,Deep Daft,train
drummer3,drummer3/session1,drummer3/session1/47,rock,120,beat,4-4,1.5340589569160998,train,drummer3/session1/47_rock_120_beat_4-4_43.midi,drummer3/session1/47_rock_120_beat_4-4_43.wav,Funk Rock,train
drummer3,drummer3/session2,drummer3/session2/14,rock,100,beat,4-4,3.8994104308390014,train,drummer3/session2/14_rock_100_beat_4-4_56.midi,drummer3/session2/14_rock_100_beat_4-4_56.wav,Custom1,validation
drummer3,drummer3/session1,drummer3/session1/27,rock,120,beat,4-4,1.959183673469388,train,drummer3/session1/27_rock_120_beat_4-4_8.midi,drummer3/session1/27_rock_120_beat_4-4_8.wav,Deep Daft,test
drummer3,drummer3/session1,drummer3/session1/40,rock,120,beat,4-4,2.0,train,drummer3/session1/40_rock_120_beat_4-4_16.midi,drummer3/session1/40_rock_120_beat_4-4_16.wav,Modern Funk,train
drummer3,drummer3/session1,drummer3/session1/45,rock,120,beat,4-4,4.0,train,drummer3/session1/45_rock_120_beat_4-4_18.midi,drummer3/session1/45_rock_120_beat_4-4_18.wav,Big Room (Layered),train
drummer3,drummer3/session2,drummer3/session2/32,hiphop,92,beat,4-4,10.434784580498864,train,drummer3/session2/32_hiphop_92_beat_4-4_25.midi,drummer3/session2/32_hiphop_92_beat_4-4_25.wav,Arena Stage,test
drummer3,drummer3/session2,drummer3/session2/28,rock,92,beat,4-4,12.36936507936508,train,drummer3/session2/28_rock_92_beat_4-4_53.midi,drummer3/session2/28_rock_92_beat_4-4_53.wav,Unplugged,train
drummer3,drummer3/session2,drummer3/session2/40,hiphop,110,beat,4-4,17.342471655328797,train,drummer3/session2/40_hiphop_110_beat_4-4_26.midi,drummer3/session2/40_hiphop_110_beat_4-4_26.wav,Warmer Funk,train
drummer3,drummer3/session2,drummer3/session2/48,rock,110,beat,4-4,8.311950113378686,train,drummer3/session2/48_rock_110_beat_4-4_25.midi,drummer3/session2/48_rock_110_beat_4-4_25.wav,Arena Stage,train
drummer3,drummer3/session1,drummer3/session1/27,rock,120,beat,4-4,1.9940136054421769,train,drummer3/session1/27_rock_120_beat_4-4_6.midi,drummer3/session1/27_rock_120_beat_4-4_6.wav,Compact Lite (w/ Tambourine HH),train
drummer3,drummer3/session2,drummer3/session2/13,rock,100,beat,4-4,19.1,train,drummer3/session2/13_rock_100_beat_4-4_55.midi,drummer3/session2/13_rock_100_beat_4-4_55.wav,Ele-Drum,train
drummer3,drummer3/session2,drummer3/session2/33,hiphop,92,beat,4-4,5.217392290249433,train,drummer3/session2/33_hiphop_92_beat_4-4_42.midi,drummer3/session2/33_hiphop_92_beat_4-4_42.wav,Bigga Bop (Jazz),train
drummer3,drummer3/session1,drummer3/session1/30,rock,120,beat,4-4,2.0,train,drummer3/session1/30_rock_120_beat_4-4_41.midi,drummer3/session1/30_rock_120_beat_4-4_41.wav,Cassette (Lo-Fi Compress),train
drummer3,drummer3/session2,drummer3/session2/11,rock,100,beat,4-4,9.47374149659864,test,drummer3/session2/11_rock_100_beat_4-4_4.midi,drummer3/session2/11_rock_100_beat_4-4_4.wav,Speed Metal,train
drummer3,drummer3/session2,drummer3/session2/47,rock,110,beat,4-4,8.694331065759638,train,drummer3/session2/47_rock_110_beat_4-4_37.midi,drummer3/session2/47_rock_110_beat_4-4_37.wav,Live Fusion,train
drummer3,drummer3/session2,drummer3/session2/35,rock,92,beat,4-4,10.364829931972787,test,drummer3/session2/35_rock_92_beat_4-4_58.midi,drummer3/session2/35_rock_92_beat_4-4_58.wav,Custom3,train
drummer3,drummer3/session2,drummer3/session2/48,rock,110,beat,4-4,8.381609977324263,train,drummer3/session2/48_rock_110_beat_4-4_44.midi,drummer3/session2/48_rock_110_beat_4-4_44.wav,Alternative (Rock),train
drummer3,drummer3/session1,drummer3/session1/3,rock,105,beat,4-4,27.9178231292517,train,drummer3/session1/3_rock_105_beat_4-4_21.midi,drummer3/session1/3_rock_105_beat_4-4_21.wav,Pop-Rock (Studio),train
drummer3,drummer3/session2,drummer3/session2/38,rock,92,beat,4-4,10.012290249433107,train,drummer3/session2/38_rock_92_beat_4-4_17.midi,drummer3/session2/38_rock_92_beat_4-4_17.wav,Dark Hybrid,train
drummer3,drummer3/session1,drummer3/session1/25,rock,120,beat,4-4,3.329546485260771,train,drummer3/session1/25_rock_120_beat_4-4_37.midi,drummer3/session1/25_rock_120_beat_4-4_37.wav,Live Fusion,train
drummer3,drummer3/session2,drummer3/session2/37,rock,92,beat,4-4,26.31691609977324,train,drummer3/session2/37_rock_92_beat_4-4_36.midi,drummer3/session2/37_rock_92_beat_4-4_36.wav,West Coast (FUNK),train
drummer3,drummer3/session1,drummer3/session1/23,jazz,120,beat,4-4,8.0,train,drummer3/session1/23_jazz_120_beat_4-4_25.midi,drummer3/session1/23_jazz_120_beat_4-4_25.wav,Arena Stage,test
drummer3,drummer3/session1,drummer3/session1/43,rock,120,beat,4-4,1.8157596371882083,test,drummer3/session1/43_rock_120_beat_4-4_4.midi,drummer3/session1/43_rock_120_beat_4-4_4.wav,Speed Metal,train
drummer3,drummer3/session1,drummer3/session1/39,jazz,120,beat,4-4,8.0,validation,drummer3/session1/39_jazz_120_beat_4-4_24.midi,drummer3/session1/39_jazz_120_beat_4-4_24.wav,Heavy Metal,train
